361,361,Cali Y El Dandee,mixed,11,group,CO,n/a,n/a,Cali,n/a,,
362,362,Portugal. The Man,mixed,16,group,US,n/a,n/a,Wasilla,n/a,,
363,363,Louis Tomlinson,male,28,person,GB,n/a,n/a,n/a,n/a,,
364,364,Ludmilla,female,25,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
365,365,Machine Gun Kelly,male,30,person,US,n/a,n/a,Houston,n/a,,
366,366,Noah Cyrus,female,20,person,US,n/a,n/a,Nashville,n/a,,
367,367,Jack Ü,mixed,7,group,US,n/a,n/a,Los Angeles,n/a,,
368,368,Chris Jeday,male,0,person,PR,n/a,n/a,,,,
369,369,Simone & Simaria,mixed,8,group,BR,n/a,n/a,n/a,n/a,,
370,370,Alec Benjamin,male,26,person,US,n/a,n/a,Phoenix,n/a,,
371,371,beabadoobee,female,20,person,,London,n/a,,,,
372,372,Powfu,male,21,person,CA,n/a,n/a,Vancouver,n/a,,
373,373,Miguel,male,50,person,MX,n/a,n/a,San Juan,n/a,,
374,374,Starley,female,0,person,AU,n/a,n/a,,,,
375,375,Dakota,mixed,0,group,,,,,,,
376,376,Ryan Riback,male,0,person,,Melbourne,n/a,,,,
377,377,Marracash,male,41,person,IT,n/a,n/a,n/a,n/a,,
378,378,Nego do Borel,male,28,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
379,379,"Tyler, The Creator",male,29,person,US,n/a,n/a,Los Angeles,n/a,,
380,380,James Bay,male,29,person,GB,n/a,n/a,Hitchin,n/a,,
381,381,Martin Jensen,male,28,person,DK,n/a,n/a,n/a,n/a,,
382,382,Loredana,female,50,person,RO,n/a,n/a,n/a,n/a,,
383,383,Aya Nakamura,female,25,person,FR,n/a,n/a,Bamako,n/a,,
384,384,Kiiara,female,25,person,US,n/a,n/a,Wilmington,n/a,,
385,385,Sofia Reyes,female,24,person,MX,n/a,n/a,Monterrey,n/a,,
386,386,Ultimo,male,24,person,IT,n/a,n/a,Rome,n/a,,
387,387,gnash,male,27,person,US,n/a,n/a,Los Angeles,n/a,,
388,388,Sheck Wes,male,21,person,US,n/a,n/a,n/a,Harlem,,
389,389,Olivia O'Brien,female,20,person,,Napa,n/a,Thousand Oaks,n/a,,
390,390,PnB Rock,male,28,person,US,n/a,n/a,Philadelphia,n/a,,
391,391,Mike Perry,male,0,person,,,,,,,
392,392,ROZES,female,27,person,US,n/a,n/a,Montgomeryville,n/a,,
393,393,Skylar Grey,female,34,person,US,n/a,n/a,n/a,n/a,,
394,394,Bizzey,male,35,person,NL,n/a,n/a,,,,
395,395,Mc Livinho,male,25,person,BR,n/a,n/a,São Paulo,n/a,,
396,396,The Greatest Showman Ensemble,,0,,,,,,,,
397,397,Lana Del Rey,female,35,person,US,n/a,n/a,New York,n/a,,
398,398,ANAVITÓRIA,mixed,7,group,BR,n/a,n/a,n/a,n/a,,
399,399,Bipolar Sunshine,male,36,person,GB,n/a,n/a,Manchester,n/a,,
400,400,Moira Dela Torre,female,26,person,PH,n/a,n/a,n/a,n/a,,
401,401,Juanes,male,47,person,CO,n/a,n/a,Medellín,n/a,,
402,402,Gilli,male,28,person,DK,n/a,n/a,,,,
403,403,Joji,male,27,person,,New York,n/a,Osaka,n/a,,
404,404,watt,,9,,,Paris,n/a,Paris,n/a,,
405,405,Dennis DJ,male,40,person,BR,n/a,n/a,Duque de Caxias,n/a,,
406,406,Aloe Blacc,male,41,person,US,n/a,n/a,Laguna Hills,n/a,,
407,407,Wisin & Yandel,mixed,0,group,PR,n/a,n/a,,,,
408,408,Bruno Martini,male,28,person,,,,,,,
409,409,Francesco Yates,male,24,person,,Toronto,n/a,Toronto,n/a,,
410,410,RIN,,0,,,,,,,,
411,411,Ben&Ben,mixed,5,group,,Manila,n/a,Manila,n/a,,
412,412,Dennis Lloyd,male,27,person,IL,n/a,n/a,Tel Aviv,n/a,,
413,413,Disciples,mixed,0,group,GB,n/a,n/a,,,,
414,414,Zac Efron,male,32,person,US,n/a,n/a,San Luis Obispo,n/a,,
415,415,Kane Brown,male,26,person,US,n/a,n/a,Chattanooga,n/a,,
416,416,William Singe,male,28,person,AU,n/a,n/a,Auckland,n/a,,
417,417,Jason Mraz,male,43,person,US,n/a,n/a,Mechanicsville,n/a,,
418,418,Zendaya,female,23,person,US,n/a,n/a,Oakland,n/a,,
419,419,BloodPop®,male,29,person,US,n/a,n/a,Kansas City,n/a,,
420,420,Murda Beatz,male,26,person,CA,n/a,n/a,Niagara Falls,n/a,,
421,421,Maes,male,0,person,FR,n/a,n/a,,,,
422,422,Ghali,male,27,person,IT,n/a,n/a,Milan,n/a,,
423,423,MERO,male,20,person,DE,n/a,n/a,Rüsselsheim,n/a,,
424,424,Don Omar,male,42,person,PR,n/a,n/a,San Juan,n/a,,
425,425,Conrad Sewell,male,32,person,AU,n/a,n/a,Brisbane,n/a,,
426,426,Jerry Smith,male,0,person,US,n/a,n/a,,,,
427,427,Jack & Jack,mixed,7,group,US,n/a,n/a,Omaha,n/a,,
428,428,MNEK,male,25,person,GB,n/a,n/a,n/a,n/a,,
429,429,KC Rebell,male,32,person,DE,n/a,n/a,n/a,n/a,,
430,430,Kina,mixed,37,group,IT,n/a,n/a,,,,
431,431,DRAM,male,32,person,,Hampton,n/a,n/a,n/a,,
432,432,Jessie J,female,32,person,GB,n/a,n/a,London,n/a,,
433,433,Juhn,male,28,person,PR,n/a,n/a,n/a,n/a,,
434,434,Dave,male,92,person,US,n/a,n/a,Concord,n/a,Norwalk,n/a
435,435,El Guincho,male,0,person,ES,n/a,n/a,Las Palmas de Gran Canaria,n/a,,
436,436,Pop Smoke,male,20,person,US,n/a,n/a,n/a,Brooklyn,West Hollywood,n/a
437,437,Zeeba,male,27,person,BR,n/a,n/a,San Diego,n/a,,
438,438,Josylvio,male,28,person,NL,n/a,n/a,n/a,n/a,,
439,439,Steve Aoki,male,42,person,US,n/a,n/a,Miami,n/a,,
440,440,Mr. Probz,male,36,person,NL,n/a,n/a,n/a,n/a,,
441,441,Diego & Victor Hugo,mixed,11,group,BR,n/a,n/a,n/a,n/a,,
442,442,Hugh Jackman,male,51,person,AU,n/a,n/a,Sydney,n/a,,
443,443,Kungs,male,23,person,FR,n/a,n/a,,,,
444,444,Afrojack,male,32,person,NL,n/a,n/a,Spijkenisse,n/a,,
445,445,Keala Settle,female,44,person,US,n/a,n/a,Laie,n/a,,
446,446,Don Toliver,male,26,person,,Houston,n/a,Houston,n/a,,
447,447,Sevn Alias,male,23,person,NL,n/a,n/a,Amsterdam,n/a,,
448,448,Pabllo Vittar,female,25,person,BR,n/a,n/a,n/a,n/a,,
449,449,John Newman,male,30,person,,n/a,n/a,n/a,n/a,,
450,450,Rich Music LTD,mixed,0,group,,,,,,,
451,451,Marc Anthony,male,51,person,US,n/a,n/a,New York,n/a,,
452,452,Jennifer Lopez,female,51,person,US,n/a,n/a,n/a,The Bronx,,
453,453,Gue Pequeno,male,39,person,IT,n/a,n/a,Milan,n/a,,
454,454,Whitney Houston,female,48,person,US,n/a,n/a,Newark,n/a,Beverly Hills,n/a
455,455,Famous Dex,male,26,person,,Chicago,n/a,Chicago,n/a,,
456,456,Maxwell,male,47,person,US,n/a,n/a,n/a,Brooklyn,,
457,457,Nico & Vinz,mixed,11,group,NO,n/a,n/a,Oslo,n/a,,
458,458,Paul McCartney,male,78,person,GB,n/a,n/a,n/a,Walton,,
459,459,Coez,male,37,person,IT,n/a,n/a,n/a,n/a,,
460,460,Brendon Urie,male,33,person,US,n/a,n/a,St. George,n/a,,
461,461,Lil Peep,male,21,person,US,n/a,n/a,n/a,n/a,Tucson,n/a
462,462,Lil Dicky,male,32,person,,Philadelphia,n/a,Cheltenham,n/a,,
463,463,Wolfine,male,41,person,CO,n/a,n/a,Medellín,n/a,,
464,464,6LACK,male,28,person,US,n/a,n/a,Baltimore,n/a,,
465,465,Thomas Rhett,male,30,person,US,n/a,n/a,Valdosta,n/a,,
466,466,Skepta,male,37,person,GB,n/a,n/a,Tottenham,n/a,,
467,467,Cookin' On 3 Burners,mixed,20,group,AU,n/a,n/a,,,,
468,468,Ferrugem,male,0,person,BR,n/a,n/a,,,,
469,469,Stefflon Don,female,28,person,,,,Birmingham,n/a,,
470,470,SHY Martin,female,26,person,SE,n/a,n/a,,,,
471,471,Henrique & Diego,mixed,15,group,BR,n/a,n/a,Cuiabá,n/a,,
472,472,Emily Warren,female,27,person,US,n/a,n/a,New York,n/a,,
473,473,Aitana,female,21,person,ES,n/a,n/a,n/a,n/a,,
474,474,Sage The Gemini,male,28,person,US,n/a,n/a,Fairfield,n/a,,
475,475,Preme,male,34,person,CA,n/a,n/a,n/a,La Petite-Bourgogne,,
476,476,Azet,male,27,person,DE,n/a,n/a,n/a,n/a,,
477,477,Maty Noyes,female,0,person,US,n/a,n/a,,,,
478,478,Russ,male,27,person,US,n/a,n/a,n/a,n/a,,
479,479,Dzeko,male,0,person,CA,n/a,n/a,,,,
480,480,R. City,mixed,17,group,US,n/a,n/a,n/a,n/a,,
481,481,Astrid S,female,23,person,NO,n/a,n/a,n/a,n/a,,
482,482,Kontra K,male,33,person,,Berlin,n/a,Berlin,n/a,,
483,483,CADE,male,24,person,US,n/a,n/a,Tampa,n/a,,
484,484,Alex Rose,,0,,,Austin,n/a,,,,
485,485,December Avenue,mixed,12,group,PH,n/a,n/a,n/a,n/a,,
486,486,Robin Thicke,male,43,person,US,n/a,n/a,Los Angeles,n/a,,
487,487,Arijit Singh,male,33,person,IN,n/a,n/a,n/a,n/a,,
488,488,Sam Feldt,male,26,person,NL,n/a,n/a,Amsterdam,n/a,,
489,489,MC Kekel,male,24,person,BR,n/a,n/a,São Paulo,n/a,,
490,490,Wham!,mixed,39,group,GB,n/a,n/a,Bushey,n/a,,
491,491,Arctic Monkeys,mixed,18,group,GB,n/a,n/a,n/a,High Green,,
492,492,Nick Jonas,male,27,person,US,n/a,n/a,Dallas,n/a,,
493,493,C. Tangana,male,30,person,ES,n/a,n/a,Madrid,n/a,,
494,494,Dadju,male,29,person,FR,n/a,n/a,,,,
495,495,Mac Miller,male,26,person,US,n/a,n/a,Pittsburgh,n/a,n/a,Studio City
496,496,Zacari,male,0,person,,,,,,,
497,497,Years & Years,mixed,10,group,GB,n/a,n/a,London,n/a,,
498,498,Jonna Fraser,male,0,person,,,,Zaandam,n/a,,
499,499,Snoop Dogg,male,48,person,US,n/a,n/a,Long Beach,n/a,,
500,500,The Killers,mixed,19,group,US,n/a,n/a,Las Vegas,n/a,,
501,501,El Alfa,male,29,person,DO,n/a,n/a,n/a,n/a,,
502,502,Heuss L'enfoiré,,0,,FR,n/a,n/a,,,,
503,503,Maggie Lindemann,female,22,person,US,n/a,n/a,Dallas,n/a,,
504,504,Surfaces,mixed,3,group,US,n/a,n/a,n/a,n/a,,
505,505,Dardan,male,22,person,DE,n/a,n/a,Stuttgart,n/a,,
506,506,Melim,mixed,5,group,BR,n/a,n/a,,,,
507,507,Almighty,mixed,32,group,GB,n/a,n/a,,,,
508,508,Jesse & Joy,mixed,15,group,,Ciudad de México,n/a,Lima,n/a,,
509,509,BENEE,female,20,person,NZ,n/a,n/a,Auckland,n/a,,
510,510,Maître Gims,male,34,person,FR,n/a,n/a,Kinshasa,n/a,,
511,511,Jasmine Thompson,female,19,person,GB,n/a,n/a,London,n/a,,
512,512,Alvaro Soler,male,29,person,ES,n/a,n/a,Barcelona,n/a,,
513,513,Zion,male,38,person,PR,n/a,n/a,Carolina,n/a,,
514,514,Joey Montana,male,38,person,PA,n/a,n/a,n/a,n/a,,
515,515,Alejandro Fernandez,male,49,person,MX,n/a,n/a,Ciudad de México,n/a,,
516,516,Sido,male,39,person,DE,n/a,n/a,Berlin,n/a,,
517,517,Koba LaD,male,0,person,,,,,,,
518,518,Burna Boy,male,29,person,,Lagos,n/a,n/a,n/a,,
519,519,Snakehips,mixed,9,group,GB,n/a,n/a,n/a,n/a,,
520,520,Taco Hemingway,male,30,person,PL,n/a,n/a,n/a,n/a,,
521,521,Yo Gotti,male,39,person,US,n/a,n/a,Memphis,n/a,,
522,522,Blueface,male,23,person,,Los Angeles,n/a,Los Angeles,n/a,,
523,523,Rvssian,male,30,person,JM,n/a,n/a,n/a,n/a,,
524,524,Aminé,male,26,person,US,n/a,n/a,Portland,n/a,,
525,525,Dominic Fike,male,23,person,,n/a,n/a,,,,
526,526,Adam Levine,male,41,person,US,n/a,n/a,Los Angeles,n/a,,
527,527,Micro Tdh,male,21,person,VE,n/a,n/a,Caracas,n/a,,
528,528,Juju,female,44,person,JP,n/a,n/a,Shōbara,n/a,,
529,529,Toto,mixed,43,group,US,n/a,n/a,Van Nuys,n/a,Philadelphia,n/a
530,530,A$AP Ferg,male,31,person,US,n/a,n/a,n/a,Harlem,,
531,531,Morgan Wallen,male,27,person,US,n/a,n/a,Sneedville,n/a,,
532,532,Parson James,male,0,person,US,n/a,n/a,,,,
533,533,Official HIGE DANdism,mixed,8,group,JP,n/a,n/a,,,,
534,534,H.E.R.,mixed,5,group,FR,n/a,n/a,Rennes,n/a,Paris,n/a
535,535,Lennon Stella,female,20,person,CA,n/a,n/a,Oshawa,n/a,,
536,536,MC G15,male,22,person,BR,n/a,n/a,Duque de Caxias,n/a,,
537,537,Fabri Fibra,male,43,person,IT,n/a,n/a,n/a,n/a,,
538,538,Jack Harlow,male,22,person,US,n/a,n/a,Louisville,n/a,,
539,539,MAGIC!,mixed,14,group,US,n/a,n/a,Dedham,n/a,,
540,540,Martin Solveig,male,43,person,FR,n/a,n/a,Paris,n/a,,
541,541,FRENSHIP,mixed,0,group,,,,,,,
542,542,LSD,mixed,2,group,,,,,,,
543,543,WALK THE MOON,mixed,12,group,US,n/a,n/a,Cincinnati,n/a,,
544,544,Vitão,male,0,person,BR,n/a,n/a,,,,
545,545,Calum Scott,male,31,person,GB,n/a,n/a,n/a,n/a,,
546,546,Dilsinho,male,28,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
547,547,J-AX,male,48,person,IT,n/a,n/a,Milan,n/a,,
548,548,David Bowie,male,69,person,GB,n/a,n/a,n/a,Brixton,New York,n/a
549,549,Gus Dapperton,male,0,person,US,n/a,n/a,,,,
550,550,Ne-Yo,male,40,person,US,n/a,n/a,Camden,n/a,,
551,551,Sabrina Carpenter,female,21,person,US,n/a,n/a,n/a,n/a,,
552,552,AJ Tracey,male,0,person,GB,n/a,n/a,,,,
553,553,Ina Wroldsen,female,36,person,,London,n/a,n/a,n/a,,
554,554,Joyner Lucas,male,31,person,,Worcester,n/a,,,,
555,555,Lilly Wood and The Prick,mixed,14,group,FR,n/a,n/a,Paris,n/a,,
556,556,Thalía,female,48,person,MX,n/a,n/a,Ciudad de México,n/a,,
557,557,The Vamps,mixed,8,group,GB,n/a,n/a,n/a,n/a,,
558,558,Sam Martin,male,37,person,US,n/a,n/a,New York,n/a,,
559,559,Ski Mask The Slump God,male,24,person,US,n/a,n/a,Florida,n/a,,
560,560,Broederliefde,mixed,0,group,NL,n/a,n/a,Rotterdam,n/a,,
561,561,Jhene Aiko,female,32,person,US,n/a,n/a,Los Angeles,n/a,,
562,562,Daniel Caesar,male,25,person,,Toronto,n/a,Toronto,n/a,,
563,563,Kid Cudi,male,36,person,US,n/a,n/a,Cleveland,n/a,,
564,564,Haze,mixed,42,group,GB,n/a,n/a,,,,
565,565,Lazza,male,26,person,IT,n/a,n/a,Milan,n/a,,
566,566,Snelle,,0,,,,,,,,
567,567,Mc Zaac,male,0,person,BR,n/a,n/a,,,,
568,568,Pedro Sampaio,male,0,person,BR,n/a,n/a,,,,
569,569,Lary Over,male,0,person,PR,n/a,n/a,,,,
570,570,Kai,female,30,person,CA,n/a,n/a,Toronto,n/a,,
571,571,Hov1,mixed,5,group,SE,n/a,n/a,,,,
572,572,Tedua,male,26,person,IT,n/a,n/a,n/a,n/a,,
573,573,Landon Cube,male,0,person,US,n/a,n/a,,,,
574,574,Beret,male,0,person,ES,n/a,n/a,,,,
575,575,Flipp Dinero,male,24,person,US,n/a,n/a,n/a,Canarsie,,
576,576,Topic,male,28,person,DE,n/a,n/a,,,,
577,577,Mc Don Juan,male,19,person,,Barra Bonita,n/a,Barra Bonita,n/a,,
578,578,Pineapple StormTv,mixed,0,group,,n/a,n/a,,,,
579,579,Mahmood,male,27,person,IT,n/a,n/a,Milan,n/a,,
580,580,Veysel,male,0,person,DE,n/a,n/a,,,,
581,581,Lexa,female,25,person,BR,n/a,n/a,Rio de Janeiro,n/a,,
582,582,Phoebe Ryan,female,29,person,,Los Angeles,n/a,n/a,n/a,,
583,583,Kollegah,male,35,person,DE,n/a,n/a,Friedberg,n/a,,
584,584,TINI,female,23,person,AR,n/a,n/a,Buenos Aires,n/a,,
585,585,Madman,male,32,person,IT,n/a,n/a,n/a,n/a,,
586,586,Sofiane,male,0,person,FR,n/a,n/a,,,,
587,587,Snøw,male,0,person,GB,n/a,n/a,,,,
588,588,ILLENIUM,male,29,person,US,n/a,n/a,Chicago,n/a,,
589,589,Rombai,mixed,5,group,UY,n/a,n/a,Montevideo,n/a,,
590,590,Guaynaa,male,0,person,PR,n/a,n/a,,,,
591,591,Usher,male,41,person,US,n/a,n/a,Dallas,n/a,,
592,592,JP Saxe,male,26,person,CA,n/a,n/a,Toronto,n/a,,
593,593,Zuna,male,27,person,,Dresden,n/a,n/a,n/a,,
594,594,BIA,mixed,0,group,,,,,,,
595,595,Deorro,male,28,person,,Los Angeles,n/a,Ciudad de México,n/a,,
596,596,ScHoolboy Q,male,33,person,,Los Angeles,n/a,Wiesbaden,n/a,,
597,597,Angèle,female,24,person,BE,n/a,n/a,n/a,n/a,,
598,598,Luísa Sonza,female,22,person,BR,n/a,n/a,n/a,n/a,,
599,599,Eno,male,22,person,,Wiesbaden,n/a,n/a,n/a,,
600,600,Tom Walker,male,28,person,GB,n/a,n/a,Manchester,n/a,,
601,601,Aitch,male,0,person,,Manchester,n/a,,,,
602,602,Kevin Roldan,male,27,person,CO,n/a,n/a,Cali,n/a,,
603,603,MC WM,male,0,person,BR,n/a,n/a,,,,
604,604,Bing Crosby,male,74,person,US,n/a,n/a,Tacoma,n/a,Alcobendas,n/a
605,605,CHVRCHES,mixed,9,group,GB,n/a,n/a,Glasgow,n/a,,
606,606,Tinashe,female,27,person,,Los Angeles,n/a,Lexington,n/a,,
607,607,Michael Jackson,male,50,person,US,n/a,n/a,Gary,n/a,Los Angeles,n/a
608,608,MACHETE,mixed,0,group,PR,n/a,n/a,,,,
609,609,Capo,male,30,person,DE,n/a,n/a,Offenbach am Main,n/a,,
610,610,THE SCOTTS,mixed,0,group,US,n/a,n/a,,,,
611,611,Jon Bellion,male,29,person,US,n/a,n/a,Lake Grove,n/a,,
612,612,Shiva,mixed,5,group,JP,n/a,n/a,,,,
613,613,Chino & Nacho,mixed,13,group,VE,n/a,n/a,,,,
614,614,Linkin Park,mixed,21,group,US,n/a,n/a,Agoura Hills,n/a,,
615,615,Farid Bang,male,34,person,,Düsseldorf,n/a,n/a,n/a,,
616,616,Social House,mixed,0,group,,,,,,,
617,617,AJR,mixed,14,group,,,,New York,n/a,,
618,618,Armin van Buuren,male,43,person,NL,n/a,n/a,Leiden,n/a,,
619,619,Leo Santana,male,32,person,BR,n/a,n/a,Salvador,n/a,,
620,620,Shindy,male,31,person,DE,n/a,n/a,Bietigheim-Bissingen,n/a,,
621,621,Justin Jesso,male,0,person,NO,n/a,n/a,,,,
622,622,Kelsea Ballerini,female,26,person,US,n/a,n/a,Mascot,n/a,,
623,623,Greeicy,female,27,person,CO,n/a,n/a,Cali,n/a,,
624,624,TWICE,mixed,4,group,KR,n/a,n/a,Seoul,n/a,,
625,625,Remy Boyz,mixed,0,group,,,,,,,
626,626,Conor Maynard,male,27,person,GB,n/a,n/a,Brighton,n/a,,
627,627,Ella Henderson,female,24,person,GB,n/a,n/a,,,,
628,628,SCH,male,27,person,FR,n/a,n/a,Marseille,n/a,,
629,629,Einár,male,27,person,IT,n/a,n/a,n/a,n/a,,
630,630,LEA,female,0,person,GB,n/a,n/a,n/a,n/a,,
631,631,Sky,mixed,41,group,GB,n/a,n/a,London,n/a,,
632,632,Surf Mesa,male,0,person,,,,,,,
633,633,Emilee,female,0,person,,,,,,,
634,634,Bedoes,male,22,person,PL,n/a,n/a,Bydgoszcz,n/a,,
635,635,Andy Grammer,male,36,person,US,n/a,n/a,Los Angeles,n/a,,
636,636,Trey Songz,male,35,person,US,n/a,n/a,Petersburg,n/a,,
637,637,Marc E. Bassy,male,33,person,,Los Angeles,n/a,San Francisco,n/a,,
638,638,Skip Marley,male,24,person,JM,n/a,n/a,n/a,n/a,,
639,639,Ben Fero,,0,,,,,,,,
640,640,Slim Jxmmi,male,0,person,,,,,,,
641,641,Lyanno,male,24,person,PR,n/a,n/a,,,,
642,642,Fedez,male,30,person,IT,n/a,n/a,,,,
643,643,Chivv,male,0,person,NL,n/a,n/a,,,,
644,644,Lookas,male,0,person,,,,,,,
645,645,John Mayer,male,42,person,US,n/a,n/a,Bridgeport,n/a,,
646,646,J Hus,male,24,person,,n/a,n/a,n/a,Stratford,,
647,647,A7S,,0,,SE,n/a,n/a,,,,
648,648,Quebonafide,male,0,person,PL,n/a,n/a,,,,
649,649,YBN Nahmir,male,20,person,US,n/a,n/a,Birmingham,n/a,,
650,650,Bizarrap,,22,,AR,n/a,n/a,n/a,n/a,,
651,651,Ella Eyre,female,26,person,GB,n/a,n/a,London,n/a,,
652,652,Milky Chance,mixed,8,group,DE,n/a,n/a,Kassel,n/a,,
653,653,Vald,male,28,person,FR,n/a,n/a,Aulnay-sous-Bois,n/a,,
654,654,Aimyon,female,25,person,JP,n/a,n/a,Nishinomiya,n/a,,
655,655,Belinda,female,30,person,MX,n/a,n/a,Madrid,n/a,,
656,656,The Script,mixed,19,group,,London,n/a,Dublin,n/a,,
657,657,SHAED,mixed,4,group,US,n/a,n/a,n/a,n/a,,
658,658,Alex Sensation,male,41,person,US,n/a,n/a,Bogotá,n/a,,
659,659,Showtek,mixed,19,group,NL,n/a,n/a,,,,
660,660,JACKBOYS,mixed,1,group,US,n/a,n/a,,,,
661,661,Oh Wonder,mixed,6,group,,London,n/a,London,n/a,,
662,662,Kevin Gates,male,34,person,US,n/a,n/a,New Orleans,n/a,,
663,663,Lomepal,male,28,person,FR,n/a,n/a,Paris,n/a,,
664,664,James Blunt,male,46,person,GB,n/a,n/a,Tidworth,n/a,,
665,665,Trettmann,male,46,person,DE,n/a,n/a,,,,
666,666,Chris Stapleton,male,42,person,US,n/a,n/a,Lexington,n/a,,
667,667,Joel Adams,male,0,person,,,,,,,
668,668,Brooks,,0,,US,n/a,n/a,,,,
669,669,IZA,female,31,person,,,,Łódź,n/a,,
670,670,Shaggy,male,51,person,JM,n/a,n/a,n/a,n/a,,
671,671,MC Lan,male,26,person,BR,n/a,n/a,n/a,n/a,,
672,672,Mon Laferte,female,37,person,MX,n/a,n/a,Viña del Mar,n/a,,
673,673,León Larregui,male,46,person,MX,n/a,n/a,n/a,n/a,,
674,674,Kent Jones,male,27,person,,,,Tallahassee,n/a,,
675,675,Boomdabash,mixed,18,group,IT,n/a,n/a,,,,
676,676,JVG,mixed,11,group,FI,n/a,n/a,,,,
677,677,Marama,mixed,0,group,UY,n/a,n/a,n/a,n/a,,
678,678,Don Patricio,male,27,person,ES,n/a,n/a,n/a,n/a,,
679,679,DrefGold,male,23,person,IT,n/a,n/a,n/a,n/a,,
680,680,Emis Killa,male,30,person,IT,n/a,n/a,,,,
681,681,Frank Sinatra,male,82,person,US,n/a,n/a,Hoboken,n/a,Los Angeles,n/a
682,682,R3HAB,male,34,person,NL,n/a,n/a,Breda,n/a,,
683,683,Dark Polo Gang,mixed,6,group,IT,n/a,n/a,,,,
684,684,Danna Paola,female,25,person,MX,n/a,n/a,Zapopan,n/a,,
685,685,Ozzy Osbourne,male,71,person,,Los Angeles,n/a,Aston,n/a,,
686,686,Tame Impala,mixed,13,group,AU,n/a,n/a,Perth,n/a,,
687,687,Murda,,0,,,,,,,,
688,688,Vigiland,mixed,7,group,,Västervik,n/a,,,,
689,689,Jeremy Zucker,male,0,person,,,,,,,
690,690,VIZE,mixed,2,group,DE,n/a,n/a,Berlin,n/a,,
691,691,Nate Dogg,male,41,person,US,n/a,n/a,Clarksdale,n/a,Long Beach,n/a
692,692,Burak Yeter,male,38,person,NL,n/a,n/a,Trabzon,n/a,,
693,693,Lucas Lucco,male,29,person,BR,n/a,n/a,n/a,n/a,,
694,694,James Blake,male,31,person,GB,n/a,n/a,n/a,n/a,,
695,695,Dimitri Vegas & Like Mike,mixed,13,group,BE,n/a,n/a,n/a,n/a,,
696,696,Kraantje Pappie,male,34,person,NL,n/a,n/a,Rotterdam,n/a,,
697,697,Tropkillaz,mixed,0,group,,n/a,n/a,,,,
698,698,David Bisbal,male,41,person,ES,n/a,n/a,Almería,n/a,,
699,699,Pablo Alborán,male,31,person,ES,n/a,n/a,Málaga,n/a,,
700,700,Yasmin Santos,female,22,person,BR,n/a,n/a,Guarujá,n/a,,
701,701,Vitor Kley,male,25,person,BR,n/a,n/a,Porto Alegre,n/a,,
702,702,El Chacal,male,0,person,,,,,,,
703,703,Silk City,mixed,0,group,GB,n/a,n/a,,,,
704,704,Fred De Palma,male,0,person,IT,n/a,n/a,,,,
705,705,RANI,female,0,person,GB,n/a,n/a,,,,
706,706,Matuê,male,0,person,BR,n/a,n/a,,,,
707,707,Ana Mena,female,0,person,ES,n/a,n/a,,,,
708,708,Brenda Lee,female,75,person,,Nashville,n/a,Atlanta,n/a,,
709,709,MC Fioti,male,25,person,,n/a,n/a,Itapecerica da Serra,n/a,,
710,710,Roméo Elvis,male,26,person,BE,n/a,n/a,n/a,n/a,,
711,711,Paloma Mami,female,20,person,US,n/a,n/a,n/a,Manhattan,,
712,712,Madison Beer,female,21,person,US,n/a,n/a,n/a,n/a,,
713,713,Dree Low,male,25,person,,,,,,,
714,714,PLK,,0,,FR,n/a,n/a,,,,
715,715,Danelle Sandoval,,0,,,,,,,,
716,716,24kGoldn,male,0,person,,,,,,,
717,717,Alejandro Sanz,male,51,person,ES,n/a,n/a,Madrid,n/a,,
718,718,Natalia Lafourcade,female,36,person,MX,n/a,n/a,Coatepec,n/a,,
719,719,Dopebwoy,male,26,person,NL,n/a,n/a,n/a,n/a,,
720,720,NEIKED,male,28,person,SE,n/a,n/a,Stockholm,n/a,,
721,721,Los Angeles Azules,mixed,44,group,MX,n/a,n/a,Ciudad de México,n/a,,
722,722,Elley Duhé,female,28,person,US,n/a,n/a,Mobile,n/a,,
723,723,Andy Williams,male,84,person,US,n/a,n/a,Wall Lake,n/a,Branson,n/a
724,724,T.I.,male,39,person,US,n/a,n/a,Atlanta,n/a,,
725,725,Abraham Mateo,male,21,person,ES,n/a,n/a,n/a,n/a,,
726,726,Dante Klein,male,0,person,DE,n/a,n/a,,,,
727,727,Fiersa Besari,male,36,person,ID,n/a,n/a,n/a,n/a,,
728,728,Lil Xan,male,23,person,US,n/a,n/a,Redlands,n/a,,
729,729,AlunaGeorge,mixed,11,group,GB,n/a,n/a,London,n/a,,
730,730,Molly Sandén,female,28,person,SE,n/a,n/a,n/a,n/a,,
731,731,Jay Rock,male,34,person,US,n/a,n/a,"Watts, Los Angeles",n/a,,
732,732,SFB,mixed,0,group,NL,n/a,n/a,The Hague,n/a,,
733,733,Quality Control,mixed,2,group,,Atlanta,n/a,Atlanta,n/a,,
734,734,Christina Aguilera,female,39,person,US,n/a,n/a,n/a,Staten Island,,
735,735,Leslie Grace,female,25,person,US,n/a,n/a,,,,
736,736,9lokknine,male,0,person,,,,,,,
737,737,Melanie Martinez,female,25,person,US,n/a,n/a,Baldwin,n/a,,
738,738,Marcos & Belutti,mixed,13,group,BR,n/a,n/a,,,,
